"GeneID"	"N4wkGK1"	"N4wkGK2"	"N4wkGK3"	"N4wkGK4"	"N4wkGK5"	"N8wkGK1"	"N8wkGK2"	"N8wkGK3"	"N8wkGK4"	"N8wkGK5"	"N12wkGK1"	"N12wkGK2"	"N12wkGK3"	"N12wkGK4"	"N12wkGK5"	"N16wkGK1"	"N16wkGK2"	"N16wkGK3"	"N16wkGK4"	"N16wkGK5"	"N20wkGK1"	"N20wkGK2"	"N20wkGK3"	"N20wkGK4"	"N20wkGK5"
302612	61.3271	28.9055	40.7271	54.7993	52.3183	55.8968	59.7896	73.1725	78.9667	49.2341	102.671	65.3066	76.6658	57.0577	60.7208	73.2063	59.49	88.4886	95.0975	87.9209	95.4857	87.8493	84.3132	73.2711	74.6019
170582	7.75344	3.70184	6.69087	1.24545	1.14057	1.02448	6.81899	8.48885	6.93763	2.88252	9.53201	3.40942	13.296	1.52082	1.67214	8.39083	7.8554	8.55202	2.87684	2.9628	6.90977	2.42725	2.17784	7.48193	1.17096
305332	21.1159	19.1475	4.13394	22.9602	24.4686	17.1639	18.5848	18.394	34.8511	18.0973	14.0103	27.0567	26.7915	15.4433	13.3217	18.9041	17.6148	4.46577	24.3406	25.5354	9.45546	2.52004	12.3679	14.7098	16.3793
315963	4135.4785	4004.9375	3756.07	4351.1085	3427.7715	3621.508	4067.694	4378.7955	3785.2595	4014.111	3675.3125	3739.6385	3194.3855	3219.109	3389.3445	3961.5805	3327.78	3299.1305	3489.788	3354.5055	3951.9865	4244.5535	3652.373	4156.238	4067.6825
83835	2.95929	15.0249	13.2655	9.42704	13.0384	20.249	14.6161	26	9.30695	9.38584	10.1544	25.3354	16.9949	13.2337	4.313	13.2726	23.1278	35.3882	17.0343	10.4679	29.4964	17.9881	9.09633	17.5303	45.2582
24831	42.66335	48.0197	36.98935	42.68615	45.3833	59.73335	60.08315	44.6641	61.67325	82.9875	33.05995	65.7038	49.37425	36.9415	38.9972	40.1685	52.16285	40.04545	60.44585	58.22285	48.33925	78.62185	46.2545	49.49155	46.63195
306819	269.482	255.733	301.913	263.262	271.938	291.304	277.188	275.416	274.016	258.579	319.779	328.108	312.801	342.055	297.571	298.713	310.687	319.568	288.201	320.182	321.245	303.812	329.887	324.073	299.57
25728	8820.65	8722.56	7538.42	9398.35	6650.5	6854.46	7089.99	7942.07	7257.27	7717.91	7717.47	7896.3	6198.2	6455.96	6396.09	8802.25	7183.63	7793.67	8550.24	6651.33	8603.26	9520.77	7818.35	8566.15	8968.23
288455	2618.12	2826.94	2618.12	2744.59	2597.6	2391.1	2565.21	2379.42	2482.88	2526.84	2417.17	2512.6	2383.91	2466.98	2406.05	2435.39	2219.38	2131.12	2480.29	2442.18	2602.78	2651.36	2588.21	2710.16	2717.64
297123	316.575	322.73	346.236	319.836	366.405	305.916	408.964	250.548	294.143	299.219	333.91	293.276	257.559	275.897	269.255	263.469	235.085	293.794	230.499	278.432	258.243	274.446	268.813	274.059	249.038
25206	134.396	166.185	153.458	129.195	147.872	145.492	163.588	151.582	135.229	117.269	208.615	158.556	190.129	175.497	161.23	128.302	169.822	154.178	141.207	136.444	189.942	181.396	156.067	168.915	194.508
24517	82.6863	96.7293	81.6757	67.9868	83.3836	63.1024	78.2832	90.0135	103.672	101.895	129.806	60.1551	92.6451	96.906	104.992	133.546	197.225	69.921	198.318	109.071	107.364	155.498	84.9813	67.6142	119.428
366980	75.6899	44.2193	73.0009	59.7822	39.1353	54.9446	53.6628	39.6951	40.2415	49.9142	68.9689	70.5159	96.4939	45.2186	62.159	72.2541	85.437	60.5272	75.0253	85.1114	68.9882	39.2177	83.5535	58.2197	60.7162
361541	38.4207	31.1657	36.7441	26.4349	35.2152	22.6448	55.4653	42.4565	17.8904	21.4972	31.6901	23.1544	14.46	15.9653	29.2608	25.7087	37.3332	25.4472	44.6719	25.09	30.4933	33.4781	33.4337	29.1139	53.2893
300079	251.746	258.043	308.683	212.045	246.987	135.721	195.303	216.05	207.127	156.887	266.314	241.658	248.882	223.277	224.199	219.528	220.013	228.877	228.372	232.389	268.585	249.978	308.031	181.714	265.909
294043	23.31445	10.5141	4.660975	10.919167	10.234785	9.783976	12.419015	6.826805	11.32968	13.18677	9.577165	8.271905	7.341185	9.91212	7.417565	2.942575	9.23454	10.7566	14.08837	5.595485	3.22162	16.03545	3.8823	3.4249	2.5251815
25610	17.2236	16.5079	23.0298	12.5762	3.08619	4.95395	5.63236	20.5824	10.6641	20.779	18.4059	13.3826	13.2098	9.68798	8.91378	1.8568	16.3648	19.8696	7.33694	13.6581	13.2907	20.7439	13.1219	5.33793	17.9335
365394	9.3733	11.8161	14.5738	9.04109	2.8596	9.96928	4.53595	22.1639	1.81975	14.7896	18.7783	8.78494	9.18637	6.95176	4.62518	10.7111	22.9675	4.39428	22.744	2.0681	10.4961	6.16111	22.0116	16.329	23.1429
171573	1.62382	12.1465	14.1721	24.8615	6.0496	13.8461	12.6167	11.7031	23.3354	5.09846	3.97961	7.34354	11.4608	4.10419	13.8823	15.469	26.6389	30.2487	8.71139	10.5642	7.8383	42.1703	2.75304	4.98116	16.3188
24190	9341.72	9030.98	8082.68	9830.73	7373.35	9115.74	8883.11	9522.27	8789.24	9682.72	8619.71	8729.06	7452.93	7247.08	7664.48	9830.46	8492.2	8196.2	9306.15	7921.65	9752.14	10478.6	8293.19	10031.5	9476.7
116474	12.7198	23.0828	1.28905	3.83657	26.0571	31.4716	24.3792	11.9269	27.003	26.1258	38.11	18.2969	44.1503	29.3375	25.5095	29.5918	10.893	54.8156	30.8533	24.3244	25.9766	38.9443	5.89628	23.8083	21.5766
314683	603.381	533.758	529.583	743.765	575.219	567.335	699.595	606.263	603.526	640.606	664.615	827.144	701.544	607.615	660.206	577.302	519.393	484.648	522.584	742.998	570.708	771.747	872.704	583.575	899.785
292879	31.78347	25.34096	52.670095	24.590495	67.9386	45.69075	37.572305	34.27925	105.0729	36.23215	34.171715	17.530495	77.8807	47.9308	20.065285	13.5814	18.968405	35.1267	102.1101	29.16007	42.04205	114.9265	54.72033	28.32405	47.544195
29602	105.267	103.314	117.019	143.945	136.283	88.9194	97.9524	117.833	96.6509	99.4509	110.653	105.636	102.293	98.248	110.661	68.9729	118.08	113.422	89.5326	88.8954	69.8093	88.2391	81.0794	86.7337	81.471
290631	233.8665	222.92509	182.92165	252.0327	257.8732	238.30005	226.37165	224.05205	208.42785	224.6178	227.52995	252.2121	209.8877	222.8292	251.63615	205.751745	200.895755	217.2012	216.391405	231.1951	217.39675	208.96015	221.898	228.509815	202.98024
362701	7.63403	1.4059	16.2341	3.47702	3.11709	11.8543	12.535	2.62334	5.38392	21.3313	11.8887	21.075	9.04216	17.3115	11.3807	3.39593	4.68058	8.85648	1.21897	8.65562	13.9604	11.2582	12.7824	10.9356	12.9782
85272	55.8711	66.1469	70.953	67.3204	79.1819	59.3546	49.606	51.0332	54.9329	55.2195	53.7033	61.7458	58.3023	51.7819	46.1054	44.8933	55.7584	80.3677	51.4965	52.1795	55.7892	61.4005	42.1027	29.036	88.1533
27080	154.1793267	157.9164	138.2584333	161.5462	178.5388	180.2566667	160.3367	131.0194667	156.8887767	168.58025	152.9077333	161.3956533	145.9090967	166.5223667	151.6399333	135.94828	147.30805	125.9280967	147.9053333	159.3908767	173.0489033	177.2253333	163.7995633	169.5911333	155.8850333
29738	1.44398	1.55056	2.53773	1.71654	3.36879	1.39483	3.97452	4.10047	12.0863	2.50912	3.36096	2.32268	1.46433	3.19469	2.83818	1.64754	2.7353	3.49759	2.53795	2.90534	2.37674	6.21509	3.02043	2.78999	4.63774
291450	3076.49	3281.09	3012.25	3540.16	3038.52	3253.85	3560.67	3914.02	3413.42	3596.33	3340.95	3161.18	2988.63	3040.79	3283.76	3443.48	3342.94	3070.72	3614.88	3381.21	3874.39	4030.58	3266.61	3956.36	3485.38
362760	27.08275	19.0997	13.86282	30.11585	13.581385	11.89467	29.5521	12.395815	25.2411	7.35345	17.0432	21.05685	15.63885	15.91784	14.039205	2.732465	20.871315	4.972085	15.617265	13.1518	12.686545	15.1267	19.591875	19.3399	14.3626
300206	157.05265	175.0395	175.1712	211.11425	173.7301	167.40535	157.6534	180.8967	162.2932	166.8559	169.1231	220.81365	187.40005	220.11815	158.95135	185.3699	181.0925	161.43785	187.62815	193.9678	179.57815	213.3006	181.4812	187.7703	188.4726
304470	103.2907	100.85766	112.8611	103.1054	127.61265	126.0237	130.468	117.024735	114.6635	106.8892	164.5252	155.6553	133.47685	140.55545	141.49535	146.55215	126.4756	141.39205	132.5726	155.2256	113.94015	132.60155	135.7609	122.3638	134.8251
294797	60.3416	63.362	57.0322	47.3956	66.7184	66.1574	72.1967	50.3574	61.8505	63.0984	55.948	37.2359	45.3076	55.6519	42.0674	47.3233	61.9165	41.5355	43.062	34.405	44.0918	50.1159	74.1343	55.1478	81.6838
498416	21.1540075	32.0663175	31.62415	25.595435	25.8683725	11.5703225	15.3473075	13.479085	17.6335125	24.42217	14.50964	13.394795	15.4957725	14.159015	10.9787225	16.13743	10.0313525	20.9725	24.5617975	15.3630825	10.388605	30.72911	18.7758975	12.7897	18.2736925
361920	178.2804	189.5868	177.64505	182.7415	195.68235	209.4884	210.6521	194.07655	204.87935	198.8415	221.83015	256.4788	202.70685	255.2438	196.41075	216.2494	204.7411	209.9319	191.7531	216.46625	192.77985	175.07855	238.805345	188.4235	219.95015
296234	3.61851	14.4767	12.2918	4.45223	3.65389	4.38322	7.40786	1.98347	2.39837	3.13609	8.57984	14.8618	1.01626	6.43399	6.09782	4.5831	6.61082	2.93963	15.4685	8.39162	2.44702	0.605919	4.62676	0.573546	12.7671
56763	87.4654	90.1294	90.6648	80.5962	111.308	96.5857	100.741	72.6521	125.949	100.987	76.8201	92.7886	77.1953	88.0847	66.4372	75.2678	64.6607	82.4672	86.3963	67.4004	114.367	105.252	93.5404	93.3086	77.0691
100360867	1.29618	1.68663	1.26582	1.39314	1.61179	2.42518	2.4672	1.02442	2.72266	5.43711	4.61162	3.3691	1.66755	3.03994	0.859046	1.99884	6.29559	2.60823	1.67671	0.743788	3.13202	3.55109	2.52921	2.18974	5.66748
25744	62.7743	50.39622	67.67136667	56.84373	58.26596667	53.5718	43.62763	70.3392	62.59096667	69.37403333	77.67516667	79.4771	67.5945	76.28635667	61.3591	66.84441333	55.20106333	71.5779	71.79356667	49.0013	59.59463333	67.8779	59.16146667	58.1098	48.78466667
292684	4.40048	12.6249	4.18311	8.58445	16.5871	23.0869	15.3979	8.94571	3.4825	12.2823	5.87874	1.48634	2.80718	6.01841	15.006	3.63242	6.09259	3.20912	3.518	4.30174	3.59327	7.79906	7.51471	4.28686	6.27165
246332	42.7467	41.9142	53.8617	35.3623	59.2375	55.052	66.677	45.915	57.5847	72.5937	30.9932	50.3527	56.849	52.8832	38.0158	43.2183	47.9093	62.3225	46.9391	42.2032	49.7775	76.6453	48.5509	35.9992	61.6949
64190	7.18371	6.50139	7.52086	6.07234	6.91732	6.48905	6.31948	7.3464	3.296	3.31035	20.2479	25.8404	25.7317	9.20644	5.16332	3.01616	28.241	8.96103	8.38509	16.5915	8.74202	30.5017	19.2714	3.61687	18.7104
114562	835.96	863.498	882.715	895.157	867.656	969.251	989.001	1054.7	965.109	937.894	840.555	712.632	823.179	802.289	873.589	828.474	912.597	870.539	891.317	923.958	823.149	920.553	803.634	774.779	846.38
502858	6.58253	12.3144	2.14342	34.2682	6.49579	5.37875	11.6014	4.32782	5.40813	4.49398	19.0053	5.89707	17.795	9.22606	4.27655	6.6011	4.98821	14.2942	3.03647	6.19601	24.1989	14.0143	5.87047	2.3162	7.23167
24420	932.471	876.097	970.059	876.35	943.383	791.122	774.8	746.86	801.426	769.456	837.416	879.565	770.809	850.4	861.217	815.355	710.873	860.88	781.776	789.26	756.085	647.466	681.696	748.085	710.215
298075	207.817	203.133	235.887	205.42	237.858	225.778	234.317	221.072	273.087	216.723	185.652	191.262	178.14	209.015	216.592	286.387	209.066	241.685	186.972	260.813	220.74	239.332	213.931	210.798	255.569
502894	37.1974	30.1678	44.63	47.137	53.0499	46.534	44.8816	38.4282	48.5099	30.4282	60.4103	50.8154	59.0315	72.1126	40.4091	42.4599	56.7306	60.7878	51.8046	39.4021	44.2646	53.0997	55.1915	56.1016	72.4634
24382	9.71879	8.05531	1.77378	4.11135	4.13416	17.0632	13.9647	22.2521	9.35996	2.02562	2.0327	3.9878	4.8655	4.40908	10.6918	2.76871	4.6196	9.11236	7.39025	15.6331	6.3894	4.39055	4.19489	15.2287	22.7772
83727	212.412	204.124	193.161	194.29	212.636	155.459	147.636	158.22	130.556	167.902	133.475	93.5493	109.833	113.332	106.924	92.6564	101.799	106.9	134.315	69.9728	103.771	90.1334	54.4924	85.1977	60.3884
361226	76.0059	81.2302	97.3716	55.3396	96.105	92.0436	97.8728	87.9593	81.4386	114.59	84.2321	105.433	85.1151	110.603	78.7213	84.9943	89.1702	100.412	62.1278	83.7607	83.1764	83.4596	95.7154	88.6212	93.3616
83588	26.6107	29.9718	32.0364	31.5832	31.1764	28.9725	27.1129	25.4879	28.0523	21.2949	30.1244	36.6728	30.462	28.624	25.9327	23.2888	29.4347	36.9875	23.6272	24.9676	31.0344	36.3902	35.6317	24.0102	41.9701
365699	2366.12	2525.92	2130.39	2426.27	2241.38	2105.06	2250.94	2760.76	2093.93	2461.86	2863.92	2484.05	2406.09	2388.83	2400.04	2511.93	2319.66	2318.52	2611.39	2668.39	2433.95	2570.99	2639.47	2603.55	2502.66
54348	48.98245	47.986	42.2812	47.94175	47.21995	39.1735	41.28645	42.13805	50.35975	34.3735	31.8935	49.52405	54.7936	33.39735	30.43695	35.85215	31.44455	39.4226	45.0707	40.46985	36.0537	47.5313	51.21505	33.5268	49.73
360494	132.764	148.001	192.081	170.06	173.513	110.314	135.773	107.774	142.037	89.5583	87.9667	63.371	104.703	94.3371	114.022	99.0004	126.817	109.072	123.087	124.521	102.513	144.855	136.466	111.573	140.812
84399	58.5131	46.3971	57.5364	35.1871	54.9503	72.0427	50.1579	53.9954	62.0332	62.0365	69.6373	44.6848	58.174	79.0692	63.4261	64.9234	65.3446	104.463	81.1522	74.5424	63.6693	62.9499	55.8353	68.073	64.0974
292077	59.8373	104.444	82.2842	58.8912	95.5069	61.9471	99.3709	101.265	69.447	97.4375	72.3011	80.3271	111.805	104.195	57.3305	39.3312	106.81	76.4854	87.8781	78.0242	117.732	119.71	77.0288	55.0713	90.9353
65275	14.5485	19.5413	25.5366	56.3374	19.9217	17.9245	44.2878	29.9662	41.1929	26.8111	32.2282	31.8359	29.1287	20.7301	31.9649	37.5293	32.1801	36.1164	30.454	33.1103	30.5221	42.452	42.8347	31.3402	61.9687
282835	176.986	127.603	205.483	164.057	170.726	127.144	144.474	132.551	161.241	126.199	116.544	130.689	144.796	122.471	135.075	137.39	156.477	152.27	133.388	119.651	129.22	151.875	131.006	103.408	89.769
500133	170.478	160.969	126.399	129.953	143.184	100.147	118.476	136.927	138.21	111.451	136.968	146.424	149.695	154.881	132.763	128.508	154.08	121.224	146.146	120.008	144.09	137.941	98.9653	140.457	122.041
367021	117.805	107.344	105.76	86.1712	109.377	90.1524	84.4091	71.5837	99.585	84.5068	91.8944	109.241	96.9854	105.221	71.6295	93.8891	85.8214	98.9093	78.0567	96.1668	97.7379	126.131	132.333	89.0063	118.718
29585	10.2279	12.3062	12.08	16.6486	25.3476	15.4895	4.19286	19.1353	4.68246	29.5627	14.7891	7.07262	20.8699	2.46839	19.0389	1.63887	27.0439	31.996	29.1368	2.63824	15.0233	6.52462	30.8412	16.9347	27.0429
170819	25.7792	18.5039	7.54472	6.2829	21.6273	12.5823	4.71813	1.27684	20.755	4.27748	21.8696	18.3787	4.41474	14.1861	4.88741	20.5951	9.36351	3.1542	16.1165	15.0062	14.676	15.5403	5.85051	27.031	21.5231
