"id"	"X66_D0"	"X68_D0"	"X69_D0"	"X66_D4"	"X68_D4"	"X69_D4"	"X66_D7"	"X68_D7"	"X69_D7"	"X66_D28"	"X68_D28"	"X69_D28"
"ENSMMUG00000006226"	1	1	4	0	0	0	1	2	2	0	2	0
"ENSMMUG00000006227"	4218	1579	2556	4623	6977	7354	1335	1040	3235	4256	2107	2985
"ENSMMUG00000006229"	11	3	8	6	5	10	2	1	0	8	8	0
"ENSMMUG00000006230"	1	0	0	0	0	0	2	1	2	0	0	0
"ENSMMUG00000006231"	0	0	0	0	0	1	11	6	12	0	0	0
"ENSMMUG00000006232"	1	0	2	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006233"	4832	3492	5452	9374	7274	7341	12577	9647	18716	3535	5527	2413
"ENSMMUG00000006234"	46	21	48	25	46	39	17	18	17	50	29	10
"ENSMMUG00000006235"	111	45	116	71	79	124	79	97	91	78	94	46
"ENSMMUG00000006236"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006237"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006238"	0	0	0	0	0	0	0	1	1	0	0	0
"ENSMMUG00000006239"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000006240"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000006241"	8	4	6	8	2	3	9	9	18	9	4	1
"ENSMMUG00000006242"	2	0	1	0	3	4	4	4	6	1	3	0
"ENSMMUG00000006243"	1	0	0	1	2	0	5	6	0	2	10	0
"ENSMMUG00000006244"	872	550	873	747	1161	1428	772	914	988	622	980	327
"ENSMMUG00000006248"	0	0	0	0	0	0	1	0	1	0	2	0
"ENSMMUG00000006249"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000006250"	699	725	680	776	672	487	1044	707	1312	594	793	474
"ENSMMUG00000006251"	930	437	1030	506	539	788	602	530	519	1163	1168	595
"ENSMMUG00000006252"	499	257	452	313	416	614	594	516	658	549	469	195
"ENSMMUG00000006253"	12	52	39	12	14	9	191	76	69	25	41	12
"ENSMMUG00000006254"	85	54	78	159	194	184	177	147	284	128	113	47
"ENSMMUG00000006255"	47	12	40	25	48	82	68	80	81	64	22	17
"ENSMMUG00000006256"	105	53	89	93	82	125	96	95	100	66	78	11
"ENSMMUG00000006257"	17	20	55	46	38	47	86	89	58	23	18	23
"ENSMMUG00000006258"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006260"	534	165	348	452	371	418	318	172	221	458	529	160
"ENSMMUG00000006261"	185	72	153	327	392	446	443	330	345	201	267	118
"ENSMMUG00000006262"	197	73	142	495	323	501	1044	763	1027	154	166	84
"ENSMMUG00000006263"	0	0	2	0	0	0	3	4	0	0	0	0
"ENSMMUG00000006265"	0	0	0	0	1	0	12	21	9	0	1	0
"ENSMMUG00000006266"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006267"	0	0	2	0	0	1	1	1	0	0	0	1
"ENSMMUG00000006268"	2091	1138	422	557	552	557	83	62	62	641	280	481
"ENSMMUG00000006269"	217	183	157	1894	1572	1525	2207	1361	2641	222	311	157
"ENSMMUG00000006271"	0	0	1	0	0	0	2	0	0	0	0	0
"ENSMMUG00000006272"	0	0	1	0	0	0	0	1	0	0	0	0
"ENSMMUG00000006273"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006274"	489	581	466	434	352	259	196	155	292	448	575	259
"ENSMMUG00000006275"	106	148	87	115	134	156	167	203	166	199	185	67
"ENSMMUG00000006277"	3	3	17	0	1	4	1	1	0	3	3	12
"ENSMMUG00000006278"	0	0	0	0	0	0	0	0	2	0	0	0
"ENSMMUG00000006281"	417	419	417	507	515	585	615	466	684	405	498	257
"ENSMMUG00000006282"	570	259	320	1463	865	1079	5973	5211	8131	536	1348	281
"ENSMMUG00000006283"	343	537	425	211	307	267	142	101	60	478	581	427
"ENSMMUG00000006284"	622	593	685	824	922	905	993	887	1341	585	1112	359
"ENSMMUG00000006285"	10	17	5	16	10	9	205	304	275	0	15	0
"ENSMMUG00000006286"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006287"	677	407	353	820	536	647	844	581	867	694	535	312
"ENSMMUG00000006288"	5	4	10	5	1	5	1	4	4	3	1	6
"ENSMMUG00000006289"	241	251	233	289	229	229	272	269	342	265	294	179
"ENSMMUG00000006290"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006291"	10	1	0	17	6	8	91	62	96	0	9	0
"ENSMMUG00000006292"	190	121	102	207	171	142	232	163	254	154	179	48
"ENSMMUG00000006293"	929	355	689	1146	1082	1115	915	875	1237	497	716	298
"ENSMMUG00000006295"	14	3	12	21	48	47	11	17	9	12	6	2
"ENSMMUG00000006296"	1	0	2	0	2	0	0	3	1	0	0	0
"ENSMMUG00000006297"	216	109	183	288	265	288	103	49	67	75	95	48
"ENSMMUG00000006298"	113	41	179	157	198	369	17	18	10	91	75	35
"ENSMMUG00000006300"	1	9	2	4	2	4	2	2	0	0	8	0
"ENSMMUG00000006301"	3	1	0	0	0	0	0	1	1	0	0	0
"ENSMMUG00000006302"	5	3	3	0	0	1	5	7	0	0	2	0
"ENSMMUG00000006303"	3	4	0	2	3	0	1	2	1	1	0	0
"ENSMMUG00000006305"	1385	903	1361	1911	2822	3624	1289	845	1139	1456	1706	760
"ENSMMUG00000006306"	0	0	0	0	1	0	0	0	1	0	0	0
"ENSMMUG00000006307"	353	211	304	399	384	437	402	356	527	232	319	93
"ENSMMUG00000006308"	1931	773	1313	2643	2097	1997	3082	1680	3268	1421	2072	615
"ENSMMUG00000006309"	0	0	2	0	0	0	0	4	1	0	0	0
"ENSMMUG00000006310"	8	1	2	0	3	4	2	4	6	1	3	0
"ENSMMUG00000006311"	964	405	703	704	944	946	328	251	302	605	681	257
"ENSMMUG00000006312"	51	27	49	33	37	56	33	18	24	77	53	15
"ENSMMUG00000006315"	232	156	279	629	321	334	159	138	217	175	183	46
"ENSMMUG00000006317"	361	291	455	1077	551	696	1804	1161	2404	320	473	330
"ENSMMUG00000006320"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006322"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000006323"	0	0	3	0	0	2	0	0	0	0	0	0
"ENSMMUG00000006324"	35	49	51	39	39	46	5	3	3	68	47	44
"ENSMMUG00000006326"	142	155	181	122	145	185	55	67	41	141	194	141
"ENSMMUG00000006327"	464	277	314	1106	1547	1867	466	488	409	797	583	373
"ENSMMUG00000006328"	0	0	0	0	0	0	2	2	1	2	0	0
"ENSMMUG00000006330"	4	7	43	5	16	4	7	2	6	6	40	17
"ENSMMUG00000006331"	297	139	198	159	221	285	225	247	176	269	257	79
"ENSMMUG00000006332"	319	197	260	199	244	297	338	274	368	358	357	174
"ENSMMUG00000006333"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006334"	7	18	2	1	5	2	1	2	0	2	26	0
"ENSMMUG00000006335"	0	0	3	0	0	1	1	0	2	0	0	1
"ENSMMUG00000006336"	1	2	4	1	4	2	2	1	1	0	1	13
"ENSMMUG00000006337"	5	2	3	2	7	12	6	1	1	3	8	2
"ENSMMUG00000006338"	217	128	203	135	100	126	88	91	61	152	209	157
"ENSMMUG00000006339"	0	5	4	0	0	1	0	1	0	0	3	0
"ENSMMUG00000006340"	1891	1394	1625	2383	2259	3004	3985	2665	3728	1403	2209	822
"ENSMMUG00000006341"	0	0	4	1	0	3	1	1	5	0	0	0
"ENSMMUG00000006342"	0	0	0	1	0	0	1	2	0	0	0	0
"ENSMMUG00000006343"	221	99	148	72	46	40	42	46	26	209	242	66
"ENSMMUG00000006344"	2	2	1	0	2	0	0	0	0	3	4	5
"ENSMMUG00000006345"	15	5	10	18	18	34	31	33	21	7	8	8
"ENSMMUG00000006347"	3	4	4	7	4	3	7	8	6	4	15	3
"ENSMMUG00000006348"	194	184	178	421	478	578	450	475	419	286	231	149
"ENSMMUG00000006350"	170	51	169	59	70	132	47	63	115	130	75	107
"ENSMMUG00000006351"	163	183	163	127	156	164	277	194	235	213	254	98
"ENSMMUG00000006352"	20	10	17	18	6	15	14	7	8	18	7	11
"ENSMMUG00000006353"	709	506	822	229	299	372	162	102	116	951	958	481
"ENSMMUG00000006354"	229	169	235	207	312	334	298	258	286	307	304	100
"ENSMMUG00000006355"	52	53	37	18	20	18	16	26	17	31	55	15
"ENSMMUG00000006356"	7	9	10	3	1	1	0	1	2	1	4	0
"ENSMMUG00000006357"	932	358	702	628	627	815	603	579	740	780	663	339
"ENSMMUG00000006359"	2	0	2	2	3	1	5	3	4	0	0	1
"ENSMMUG00000006360"	200	156	197	206	507	321	120	54	43	309	418	135
"ENSMMUG00000006362"	6398	2323	5204	3902	4988	6171	4292	4248	4115	5045	6200	2722
"ENSMMUG00000006363"	200	167	172	356	236	243	335	254	333	214	188	158
"ENSMMUG00000006365"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006366"	13	6	4	7	2	3	8	7	7	18	14	8
"ENSMMUG00000006369"	26	4	12	41	22	14	1588	870	775	2	23	0
"ENSMMUG00000006370"	168	175	178	167	164	158	59	45	59	180	223	66
"ENSMMUG00000006371"	0	0	0	0	1	0	0	1	0	0	0	0
"ENSMMUG00000006373"	0	0	0	0	0	0	12	12	13	0	0	0
"ENSMMUG00000006374"	1	0	1	0	0	0	0	2	0	0	0	0
"ENSMMUG00000006375"	37	96	41	150	152	60	76	51	55	40	14	8
"ENSMMUG00000006377"	26	45	52	22	36	22	180	176	109	27	79	35
"ENSMMUG00000006378"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006379"	374	221	293	652	889	953	443	374	219	509	415	221
"ENSMMUG00000006380"	67	47	91	70	24	51	52	30	58	59	57	42
"ENSMMUG00000006381"	214	198	243	211	179	193	176	112	245	293	224	208
"ENSMMUG00000006382"	399	189	271	250	296	246	263	172	149	416	436	110
"ENSMMUG00000006383"	5548	5397	5304	3351	3187	2934	2057	1394	1334	7977	7590	4848
"ENSMMUG00000006384"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000006385"	308	205	189	1142	1477	1906	1309	1521	1891	228	337	94
"ENSMMUG00000006387"	13	5	10	22	21	18	10	12	9	14	9	3
"ENSMMUG00000006388"	1907	933	576	378	421	148	142	122	42	1053	2150	233
"ENSMMUG00000006389"	68	29	59	63	86	179	19	9	13	58	43	31
"ENSMMUG00000006391"	9	30	25	10	11	14	4	2	2	2	11	2
"ENSMMUG00000006392"	11	2	5	9	10	15	19	18	19	11	7	0
"ENSMMUG00000006393"	0	0	1	0	0	1	2	0	0	0	0	0
"ENSMMUG00000006394"	0	1	1	0	0	3	4	0	0	1	0	0
"ENSMMUG00000006395"	1	1	0	0	1	1	2	0	2	0	0	0
"ENSMMUG00000006396"	14	15	19	0	10	2	4	7	5	0	23	39
"ENSMMUG00000006397"	272	273	339	574	769	589	375	251	504	277	479	183
"ENSMMUG00000006398"	339	187	280	443	367	456	535	426	637	419	352	158
"ENSMMUG00000006399"	17	21	10	21	15	10	23	29	38	8	23	0
"ENSMMUG00000006400"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006401"	0	0	1	0	1	0	10	14	33	0	0	0
"ENSMMUG00000006402"	286	76	176	206	143	212	171	194	226	228	146	82
"ENSMMUG00000006403"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000006404"	0	0	0	0	0	0	0	0	1	0	0	0
"ENSMMUG00000006405"	373	192	212	166	132	129	72	56	46	405	691	128
"ENSMMUG00000006406"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006407"	52	30	41	20	52	56	40	22	35	37	34	19
"ENSMMUG00000006408"	2	0	0	0	1	0	7	9	2	4	2	5
"ENSMMUG00000006410"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006411"	138	56	790	214	238	837	98	40	252	58	72	369
"ENSMMUG00000006413"	15	1	18	8	19	9	6	6	5	14	23	9
"ENSMMUG00000006414"	501	271	420	377	345	423	172	140	191	551	500	129
"ENSMMUG00000006416"	0	2	1	0	0	1	0	1	0	0	2	0
"ENSMMUG00000006417"	3	0	2	0	1	2	1	1	1	0	3	0
"ENSMMUG00000006418"	219	175	231	109	138	116	95	70	69	225	298	107
"ENSMMUG00000006419"	304	301	285	228	283	180	99	80	93	232	336	92
"ENSMMUG00000006420"	778	444	659	555	808	676	300	220	212	838	852	301
"ENSMMUG00000006421"	1	0	0	0	0	2	1	0	0	0	0	0
"ENSMMUG00000006422"	521	139	211	183	166	241	1592	1073	1361	601	295	160
"ENSMMUG00000006423"	97	26	32	12	22	21	327	552	634	58	39	31
"ENSMMUG00000006424"	1	0	2	1	0	0	0	0	0	0	3	0
"ENSMMUG00000006425"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000006426"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000006428"	25	10	15	6	4	21	15	19	18	26	10	6
"ENSMMUG00000006429"	879	391	456	977	874	1433	2102	2159	2489	961	867	247
"ENSMMUG00000006430"	26	25	36	17	8	33	24	15	42	22	34	43
"ENSMMUG00000006431"	4	2	4	0	3	4	5	6	3	6	8	3
"ENSMMUG00000006432"	474	447	478	461	467	368	627	462	464	318	443	240
"ENSMMUG00000006433"	57	36	59	34	56	87	13	11	13	102	61	22
"ENSMMUG00000006435"	0	0	0	0	0	0	1	1	0	0	0	0
"ENSMMUG00000006437"	12	14	30	2	6	1	10	2	7	19	23	6
"ENSMMUG00000006438"	413	192	171	2820	1733	2282	2005	2505	6161	132	197	129
"ENSMMUG00000006440"	22	11	10	1	9	3	3	7	2	16	5	0
"ENSMMUG00000006441"	317	234	398	6065	2174	3815	8424	5504	9274	188	243	127
"ENSMMUG00000006442"	5	0	4	0	0	0	1	5	4	0	0	0
"ENSMMUG00000006443"	5	9	6	3	1	1	3	0	2	0	5	0
"ENSMMUG00000006444"	0	0	1	0	1	0	1	1	1	0	0	0
"ENSMMUG00000006445"	0	1	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000006446"	33	17	46	8	3	8	2	1	1	45	13	16
"ENSMMUG00000006447"	139	64	96	123	73	97	111	64	65	94	82	85
"ENSMMUG00000006448"	222	109	152	286	286	280	262	158	353	198	200	80
"ENSMMUG00000006449"	0	0	0	0	0	1	0	1	0	0	0	0
"ENSMMUG00000006450"	726	236	446	399	484	727	405	495	645	737	759	228
"ENSMMUG00000006451"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006452"	6	6	7	7	4	3	4	0	2	5	3	0
"ENSMMUG00000006453"	1	2	2	0	1	2	0	0	0	3	0	0
"ENSMMUG00000006454"	225	92	196	442	412	695	636	611	652	232	159	83
"ENSMMUG00000006455"	62	28	60	43	36	47	4	14	12	54	28	17
"ENSMMUG00000006457"	60	22	24	91	152	139	40	25	20	65	29	11
"ENSMMUG00000006458"	22	20	22	52	71	79	28	24	42	30	29	4
"ENSMMUG00000006460"	239	105	206	144	195	264	210	105	105	221	276	105
"ENSMMUG00000006461"	2	2	1	0	1	1	2	1	1	0	1	0
"ENSMMUG00000006463"	12	13	9	2	4	5	2	2	2	12	9	7
"ENSMMUG00000006464"	2	5	1	0	3	0	0	0	0	0	0	0
"ENSMMUG00000006465"	2	0	2	0	0	1	2	1	0	0	1	0
"ENSMMUG00000006466"	347	224	407	311	342	357	299	331	321	302	300	190
"ENSMMUG00000006468"	1552	1277	1368	1868	1485	1257	1177	910	1181	1939	2023	764
"ENSMMUG00000006469"	0	212	149	1	519	213	2	79	153	0	14	40
"ENSMMUG00000006470"	3	3	1	2	2	0	11	13	22	0	1	0
"ENSMMUG00000006471"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006472"	398	236	235	335	429	350	342	326	336	373	338	152
"ENSMMUG00000006473"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006474"	0	8	1	2	2	0	5	1	2	0	0	2
"ENSMMUG00000006475"	23	18	27	7	11	11	4	4	2	10	14	15
"ENSMMUG00000006477"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006478"	1	0	2	0	2	0	1	3	0	0	0	0
"ENSMMUG00000006479"	1651	614	972	979	910	1221	1759	1584	1698	1699	1925	700
"ENSMMUG00000006480"	4	1	2	8	8	7	25	23	8	16	6	0
"ENSMMUG00000006481"	1286	1003	1075	5077	5071	5695	7687	7646	8362	1589	2224	610
"ENSMMUG00000006483"	1	0	0	0	0	1	0	1	1	0	0	0
"ENSMMUG00000006485"	6	3	6	2	3	1	4	6	6	0	12	0
"ENSMMUG00000006486"	0	0	0	0	1	0	0	0	1	0	0	0
"ENSMMUG00000006487"	126	257	170	148	247	152	102	129	115	142	268	47
"ENSMMUG00000006488"	1118	509	262	1234	1182	1286	1962	1332	2680	1038	508	554
"ENSMMUG00000006489"	20595	20340	25442	22485	20680	22937	21009	16619	32433	26885	37648	12457
"ENSMMUG00000006490"	275	149	273	354	325	333	335	307	422	295	313	168
"ENSMMUG00000006491"	42	16	42	58	87	87	50	62	43	64	43	27
"ENSMMUG00000006492"	3096	3356	2611	5711	5190	5135	5545	4164	7595	4794	4970	2288
"ENSMMUG00000006493"	2	0	0	10	8	23	16	28	14	1	0	0
"ENSMMUG00000006494"	349	132	212	235	215	219	201	174	150	308	315	80
"ENSMMUG00000006495"	7	6	5	14	3	15	3	0	1	21	10	5
"ENSMMUG00000006496"	4	8	10	12	8	10	10	14	10	12	7	6
"ENSMMUG00000006497"	0	1	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006498"	3120	2251	2271	3496	3395	2765	2492	2136	1804	2467	2429	1178
"ENSMMUG00000006499"	112	69	63	58	62	110	109	121	97	69	47	30
"ENSMMUG00000006500"	2	0	1	0	1	2	4	9	11	1	0	0
"ENSMMUG00000006501"	1	0	1	2	0	1	10	1	6	0	0	0
"ENSMMUG00000006502"	0	0	1	1	1	0	3	1	0	0	0	0
"ENSMMUG00000006503"	3964	2225	2827	4589	4236	4744	5047	3986	6053	2811	3230	1558
"ENSMMUG00000006504"	5	3	16	3	10	14	36	36	49	27	11	25
"ENSMMUG00000006506"	89	37	125	64	66	74	58	72	83	100	38	41
"ENSMMUG00000006507"	461	307	318	819	509	591	621	491	685	251	266	122
"ENSMMUG00000006508"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006509"	3	1	8	2	3	9	5	4	1	10	2	5
"ENSMMUG00000006510"	5	1	5	28	19	31	12	7	6	21	10	0
"ENSMMUG00000006511"	0	0	0	1	10	4	2	2	0	0	1	0
"ENSMMUG00000006512"	571	299	513	657	686	704	279	194	199	231	385	109
"ENSMMUG00000006514"	73	80	91	66	59	90	62	41	31	85	146	64
"ENSMMUG00000006515"	282	213	211	386	382	405	444	397	499	317	250	136
"ENSMMUG00000006517"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006518"	398	346	662	490	545	697	1070	853	1438	490	745	465
"ENSMMUG00000006519"	220	91	203	73	77	82	40	62	51	209	199	119
"ENSMMUG00000006521"	210	158	248	277	331	414	193	186	198	180	258	101
"ENSMMUG00000006523"	0	0	0	0	0	2	0	0	0	0	0	0
"ENSMMUG00000006524"	1226	490	712	1502	885	1316	1064	814	1595	662	921	330
"ENSMMUG00000006525"	188	129	201	171	164	162	164	101	117	219	220	95
"ENSMMUG00000006526"	15	7	19	11	10	24	23	27	31	15	16	10
"ENSMMUG00000006527"	17	77	124	63	40	75	304	111	120	21	57	80
"ENSMMUG00000006528"	6430	3071	5039	5185	3325	3776	2231	1536	2101	4375	4598	2669
"ENSMMUG00000006529"	1	0	0	0	0	0	3	1	1	0	0	0
"ENSMMUG00000006530"	35	32	55	8	33	21	10	17	22	13	52	25
"ENSMMUG00000006531"	408	216	290	293	256	311	539	619	514	492	422	232
"ENSMMUG00000006532"	2	1	0	1	3	1	4	1	2	0	1	3
"ENSMMUG00000006533"	6	5	2	1	0	0	0	0	0	0	2	0
"ENSMMUG00000006534"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006535"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006536"	1	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006537"	1	0	0	0	0	0	2	0	1	0	0	0
"ENSMMUG00000006538"	0	0	1	0	0	0	0	2	0	0	0	0
"ENSMMUG00000006540"	5	2	0	4	0	2	1	3	2	9	1	0
"ENSMMUG00000006541"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006542"	44	11	52	32	28	48	24	19	16	57	33	13
"ENSMMUG00000006543"	8	4	7	27	23	16	56	23	22	0	11	0
"ENSMMUG00000006544"	489	262	437	431	551	595	398	289	260	457	625	285
"ENSMMUG00000006546"	444	220	377	235	261	319	119	90	95	371	444	169
"ENSMMUG00000006547"	1	3	1	0	2	0	0	5	1	0	1	0
"ENSMMUG00000006548"	11	11	28	5	3	5	11	8	1	11	14	15
"ENSMMUG00000006549"	1	0	0	3	2	0	5	8	5	0	0	0
"ENSMMUG00000006550"	3916	1711	3213	4244	2729	4569	2942	3502	3611	3033	3115	1514
"ENSMMUG00000006551"	2	4	3	1	1	2	1	1	0	0	1	0
"ENSMMUG00000006552"	273	182	308	239	280	261	110	77	78	241	455	126
"ENSMMUG00000006553"	79	58	77	91	122	136	155	171	146	63	100	35
"ENSMMUG00000006555"	0	0	0	0	0	0	0	2	0	0	0	0
"ENSMMUG00000006556"	0	0	1	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006557"	1321	4467	2276	1934	2260	2092	2297	1978	1437	1701	3777	1103
"ENSMMUG00000006558"	565	193	338	507	432	589	564	712	766	281	262	158
"ENSMMUG00000006559"	0	0	1	0	0	0	1	0	0	0	0	0
"ENSMMUG00000006561"	74	57	62	45	56	74	22	23	35	114	72	28
"ENSMMUG00000006562"	703	462	669	560	712	826	429	634	628	476	615	358
"ENSMMUG00000006563"	382	182	261	495	518	619	561	410	492	630	517	320
"ENSMMUG00000006564"	664	198	535	415	541	748	644	616	975	736	624	192
"ENSMMUG00000006566"	102	41	88	119	70	135	73	43	101	100	65	44
"ENSMMUG00000006567"	159	71	103	51	82	110	86	96	104	154	174	76
"ENSMMUG00000006568"	0	0	1	47	20	57	38	51	31	0	0	0
"ENSMMUG00000006571"	4	21	6	64	27	7	88	63	28	0	0	0
"ENSMMUG00000006574"	0	0	0	0	0	0	1	1	0	0	0	0
"ENSMMUG00000006575"	0	0	0	0	0	0	0	0	2	0	0	0
"ENSMMUG00000006576"	1797	1554	755	806	723	983	1241	1423	1204	1917	1488	439
"ENSMMUG00000006577"	78	32	88	43	23	28	20	41	14	81	198	53
"ENSMMUG00000006578"	94	56	85	59	117	104	141	133	103	155	147	68
"ENSMMUG00000006579"	274	237	159	111	145	155	199	149	83	397	282	88
"ENSMMUG00000006580"	0	2	4	2	3	2	3	3	3	2	1	1
"ENSMMUG00000006581"	621	334	545	1084	1006	1197	750	704	652	328	520	181
"ENSMMUG00000006582"	620	300	392	272	177	395	1465	1366	1522	221	216	384
"ENSMMUG00000006583"	12	5	9	16	11	12	5	9	13	3	10	3
"ENSMMUG00000006584"	174	121	176	180	153	243	113	64	125	101	103	50
"ENSMMUG00000006585"	0	0	0	5	2	1	2	2	1	0	0	0
"ENSMMUG00000006586"	2	2	6	9	6	15	7	6	10	18	4	2
"ENSMMUG00000006587"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006588"	0	0	1	0	0	0	0	1	0	0	0	0
"ENSMMUG00000006589"	0	1	0	1	0	0	26	21	27	0	0	0
"ENSMMUG00000006590"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006592"	474	422	550	715	398	343	210	109	136	546	554	305
"ENSMMUG00000006594"	65	49	62	60	64	93	35	47	36	113	68	41
"ENSMMUG00000006595"	22	25	23	19	26	38	9	9	8	13	7	14
"ENSMMUG00000006596"	971	720	890	710	850	753	499	491	560	948	1075	474
"ENSMMUG00000006597"	2	2	5	1	2	2	1	4	1	0	1	0
"ENSMMUG00000006598"	8241	8902	10818	6191	7446	6834	3543	2654	2684	11417	12993	8464
"ENSMMUG00000006599"	379	223	259	366	370	406	396	384	544	532	463	290
"ENSMMUG00000006600"	888	313	537	427	544	585	387	309	323	918	851	308
"ENSMMUG00000006601"	77	32	63	85	65	84	26	32	47	108	92	71
"ENSMMUG00000006602"	1	0	0	0	2	0	4	1	0	0	0	0
"ENSMMUG00000006604"	13	9	12	11	15	11	4	2	0	24	10	2
"ENSMMUG00000006605"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006607"	5	3	10	3	2	0	5	8	2	3	5	0
"ENSMMUG00000006608"	1693	1432	1359	1279	1846	1848	3219	3189	2377	2505	2428	1245
"ENSMMUG00000006609"	47	24	36	74	38	70	166	110	142	39	60	14
"ENSMMUG00000006611"	5	2	1	0	0	0	3	0	1	5	0	0
"ENSMMUG00000006613"	230	112	158	86	86	110	118	246	104	213	168	80
"ENSMMUG00000006615"	9856	9857	9374	10067	5647	4850	5260	4045	7004	13467	12571	5562
"ENSMMUG00000006616"	547	1201	442	482	775	319	175	111	62	555	388	319
"ENSMMUG00000006617"	2218	2159	3331	797	627	597	405	240	204	2124	2869	1158
"ENSMMUG00000006618"	143	65	107	87	119	223	100	90	83	161	102	56
"ENSMMUG00000006619"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006620"	110	67	102	51	64	151	106	97	130	109	51	29
"ENSMMUG00000006621"	0	0	0	0	0	0	0	1	0	0	0	0
"ENSMMUG00000006622"	18	18	32	7	13	28	14	18	9	15	11	18
"ENSMMUG00000006623"	409	226	424	450	400	552	280	253	190	468	428	235
"ENSMMUG00000006626"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006627"	86	54	76	77	93	37	18	2	3	117	100	22
"ENSMMUG00000006628"	287	166	223	201	196	192	108	65	85	363	278	130
"ENSMMUG00000006629"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006630"	0	0	1	0	0	0	0	1	0	0	0	0
"ENSMMUG00000006631"	5	5	14	5	4	2	1	1	0	4	6	9
"ENSMMUG00000006632"	1	2	1	1	0	1	0	2	0	0	0	0
"ENSMMUG00000006634"	1	2	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006635"	2	4	7	11	4	4	2	3	2	1	5	0
"ENSMMUG00000006636"	178	237	227	213	212	252	200	168	232	272	434	250
"ENSMMUG00000006637"	197	48	150	150	167	293	226	244	275	226	221	66
"ENSMMUG00000006638"	217	144	221	200	179	149	138	81	124	275	344	149
"ENSMMUG00000006639"	285	134	231	162	157	164	78	82	58	141	108	56
"ENSMMUG00000006640"	2990	1767	2144	2751	1972	2141	2440	2205	3427	3400	2204	1650
"ENSMMUG00000006641"	1595	943	1492	2697	2622	3245	1481	1412	1994	1116	1029	518
"ENSMMUG00000006642"	0	0	2	0	0	0	0	0	1	0	0	0
"ENSMMUG00000006643"	586	275	626	822	833	951	611	426	680	623	598	341
"ENSMMUG00000006644"	0	0	0	0	0	0	0	0	0	0	0	0
"ENSMMUG00000006645"	954	440	796	645	753	859	1382	1637	1325	1106	1020	708
"ENSMMUG00000006646"	5291	5819	5502	4600	4814	3148	2545	2233	2775	5655	8144	3537
"ENSMMUG00000006648"	467	300	468	390	403	460	947	790	1277	646	460	320
"ENSMMUG00000006649"	0	0	0	0	0	0	1	0	0	0	0	0
"ENSMMUG00000006650"	3121	1701	2582	2693	3290	3757	2496	1779	2578	3063	3488	1347
"ENSMMUG00000006651"	0	0	0	1	0	0	0	0	0	0	0	0
